id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price_nok,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_shared_bathroom,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,response_time_a few days or more,response_time_no information,response_time_within a day,response_time_within a few hours,response_time_within an hour,located_in_Alna,located_in_Bjerke,located_in_Frogner,located_in_Gamle Oslo,located_in_Grorud,located_in_Grünerløkka,located_in_Marka,located_in_Nordre Aker,located_in_Nordstrand,located_in_Sagene,located_in_Sentrum,located_in_St. Hanshaugen,located_in_Stovner,located_in_Søndre Nordstrand,located_in_Ullern,located_in_Vestre Aker,located_in_Østensjø,missing_rating_review_data
773722,1386261,2011-11-08,1.0,0.91,0,4,8,1,1,59.91318,10.76433,9,1.0,4.0,7.0,"[""Double oven"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Paid parking garage off premises"", ""Hair dryer"", ""Smoke alarm"", ""Safe"", ""Hot water kettle"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Electric stove"", ""Dishwasher"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Coffee maker"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Lake access"", ""Body soap"", ""Hangers"", ""Clothing storage"", ""Self check-in"", ""Dining table"", ""Essentials"", ""Window guards"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Waterfront"", ""Lockbox"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel"", ""Microwave""]",3307.0,1,365,1,1,365,365,1.0,365.0,1,18,43,73,348,112,15,2,2012-12-03,2024-06-16,4.64,4.71,4.46,4.81,4.83,4.79,4.58,0,3,3,0,0,0.79,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789864,3854740,2012-10-13,1.0,0.95,1,3,5,1,1,59.90704,10.75752,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Paid parking off premises"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Dryer"", ""Dishwasher"", ""Wifi"", ""Refrigerator"", ""Hangers"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Central air conditioning"", ""Oven""]",1000.0,60,720,60,60,720,720,60.0,720.0,1,23,53,55,174,27,2,0,2013-02-16,2024-05-28,4.74,4.74,4.33,4.42,4.78,4.96,4.73,0,1,1,0,0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869173,4578764,2013-01-03,1.0,1.0,0,1,1,1,0,59.92017,10.74694,2,1.0,1.0,1.0,"[""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Shared backyard \u2013 Not fully fenced"", ""Elevator"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Stove"", ""Hot water kettle"", ""Toaster"", ""BBQ grill"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Dedicated workspace"", ""HDTV with Apple TV, HBO Max, Netflix, standard cable"", ""Coffee maker"", ""Baking sheet"", ""Park view"", ""Fast wifi \u2013 52 Mbps"", ""Freezer"", ""Sea view"", ""Refrigerator"", ""Host greets you"", ""Ocean view"", ""Body soap"", ""Hangers"", ""Shared patio or balcony"", ""Outdoor dining area"", ""Dining table"", ""Essentials"", ""Hot water"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel""]",1600.0,2,1125,2,2,1125,1125,2.0,1125.0,1,27,53,83,358,16,3,0,2015-06-03,2023-09-24,4.94,4.94,5.0,4.94,4.94,4.81,5.0,0,1,1,0,0,0.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
921279,4515346,2012-12-28,0.0,1.0,1,1,2,1,1,59.92471,10.7375,3,1.0,1.0,2.0,"[""Ninja Air fryer oven"", ""Kitchenette"", ""Cooking basics"", ""Wine glasses"", ""Paid parking off premises"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Shampoo"", ""Coffee maker"", ""Room-darkening shades"", ""Wifi"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage"", ""Outdoor dining area"", ""Dining table"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Hot water"", ""Barbecue utensils"", ""Laundromat nearby"", ""Baby bath"", ""Bed linens"", ""TV with standard cable"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",629.0,31,1125,31,31,1125,1125,31.0,1125.0,1,0,9,14,52,91,6,1,2013-03-31,2024-06-21,4.83,4.77,4.87,4.98,4.98,4.87,4.77,0,1,1,0,0,0.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977648,1933196,2012-03-16,1.0,0.91,1,1,1,1,1,59.90625,10.7187,2,1.0,2.0,1.0,"[""Kitchen"", ""Cooking basics"", ""Heating"", ""Paid parking garage off premises"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Pets allowed"", ""Safe"", ""Private patio or balcony"", ""Dryer"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Hangers"", ""Essentials"", ""Washer"", ""High chair"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Waterfront"", ""Oven""]",2776.0,2,1125,2,2,1125,1125,2.0,1125.0,1,11,31,57,237,259,17,3,2013-04-17,2024-06-12,4.89,4.9,4.9,4.84,4.87,4.96,4.83,0,1,1,0,0,1.9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981888,5377617,2013-03-08,0.5,0.0,0,2,5,1,1,59.93164,10.71511,2,1.0,1.0,3.0,"[""Fast wifi \u2013 441 Mbps"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Garden view"", ""Heating"", ""Shared backyard \u2013 Not fully fenced"", ""Paid parking off premises"", ""Sonos Bluetooth sound system"", ""Smoke alarm"", ""Stove"", ""Safe"", ""BBQ grill"", ""Coffee"", ""Dryer"", ""Dishwasher"", ""Cleaning available during stay"", ""Shampoo"", ""Dedicated workspace"", ""Coffee maker"", ""Park view"", ""Clothing storage: dresser"", ""Single level home"", ""Freezer"", ""Refrigerator"", ""Host greets you"", ""Courtyard view"", ""Shared patio or balcony"", ""Oven"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""Bed linens"", ""TV with standard cable"", ""Dishes and silverware"", ""Private living room"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave""]",600.0,2,1125,2,2,1125,1125,2.0,1125.0,1,29,59,89,364,10,0,0,2013-08-25,2023-05-03,4.56,4.3,4.2,4.9,4.9,5.0,4.6,0,2,1,1,0,0.08,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010214,2202709,2012-04-23,1.0,0.8,1,2,3,1,1,59.91913986206055,10.759345054626465,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Paid parking off premises"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""BBQ grill"", ""Cleaning available during stay"", ""Shampoo"", ""Coffee maker"", ""Baking sheet"", ""Free street parking"", ""Gym"", ""Wifi"", ""Extra pillows and blankets"", ""Refrigerator"", ""Hot tub"", ""Backyard"", ""Luggage dropoff allowed"", ""Hangers"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Private entrance"", ""Oven"", ""Self check-in""]",1475.0,7,1120,7,7,1120,1120,7.0,1120.0,1,0,0,0,271,83,3,1,2013-05-27,2024-06-09,4.85,4.93,4.77,4.94,4.91,4.88,4.82,0,1,1,0,0,0.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1036219,5703901,2013-03-31,1.0,0.33,0,3,3,1,1,59.91905,10.74988,5,1.0,2.0,2.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Hair dryer"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Stove"", ""Building staff"", ""Hot water kettle"", ""Toaster"", ""Cleaning products"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Wifi"", ""Refrigerator"", ""Body soap"", ""Hangers"", ""Clothing storage"", ""Oven"", ""Self check-in"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",2190.0,2,500,1,3,500,500,2.0,500.0,1,1,3,15,223,41,3,1,2014-07-18,2024-06-15,4.78,4.8,4.8,4.85,4.95,4.73,4.68,0,2,1,1,0,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1083432,5956740,2013-04-16,1.0,1.0,1,1,1,1,1,59.9145200446391,10.725580700409648,4,1.0,2.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Paid parking off premises"", ""Heating"", ""First aid kit"", ""Patio or balcony"", ""Hair dryer"", ""Smoke alarm"", ""Stove"", ""Hot water kettle"", ""BBQ grill"", ""Dryer"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Children\u2019s books and toys"", ""Room-darkening shades"", ""Wifi"", ""Refrigerator"", ""Backyard"", ""Hangers"", ""Self check-in"", ""Children\u2019s dinnerware"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Hot water"", ""High chair"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Crib"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Lockbox"", ""Fire extinguisher"", ""Microwave""]",1690.0,3,30,3,3,30,30,3.0,30.0,1,23,35,47,50,109,17,3,2015-06-05,2024-06-21,4.83,4.88,4.89,4.91,4.94,4.94,4.77,0,1,1,0,0,0.99,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134022,6220833,2013-05-04,0.0,0.0,0,1,1,1,1,59.94158,10.73148,6,2.0,3.0,4.0,"[""Air conditioning"", ""Portable fans"", ""Paid parking on premises"", ""Portable heater"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Garden view"", ""First aid kit"", ""Hair dryer"", ""Children's playroom"", ""Smoke alarm"", ""Stove"", ""BBQ grill: charcoal"", ""Pets allowed"", ""Safe"", ""Toaster"", ""Fire pit"", ""Coffee"", ""Cleaning products"", ""Dryer"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Children\u2019s books and toys"", ""Park view"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Sun loungers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Skate ramp"", ""Host greets you"", ""Bikes"", ""Bathtub"", ""Radiant heating"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage"", ""Oven"", ""Outdoor dining area"", ""Mini fridge"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Hammock"", ""Bed linens"", ""TV with standard cable"", ""Conditioner"", ""Iron"", ""Paid street parking off premises"", ""Sound system with Bluetooth and aux"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Outdoor furniture"", ""Dove body soap"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Books and reading material"", ""Shower gel""]",5650.0,7,1125,7,7,1125,1125,7.0,1125.0,1,0,0,0,148,6,1,0,2013-09-04,2023-07-03,4.83,4.17,4.83,4.33,5.0,4.67,4.17,0,1,1,0,0,0.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1231033,6713243,2013-06-03,1.0,0.29,0,1,2,1,1,59.96705,10.76354,10,2.0,5.0,5.0,"[""Kitchen"", ""Cooking basics"", ""Heating"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Toaster"", ""Dryer"", ""Dishwasher"", ""Dedicated workspace"", ""Coffee maker"", ""Gym"", ""Wifi"", ""Refrigerator"", ""Bathtub"", ""Backyard"", ""Oven"", ""Essentials"", ""Washer"", ""EV charger"", ""Hot water"", ""High chair"", ""TV with standard cable"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Fire extinguisher""]",2800.0,4,1125,4,4,1125,1125,4.0,1125.0,1,4,4,4,4,20,2,0,2013-07-10,2023-07-31,4.95,4.95,4.85,4.95,4.9,4.7,4.95,0,1,1,0,0,0.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1239012,6751091,2013-06-05,1.0,0.77,1,2,2,1,1,59.91559,10.71634,1,1.0,1.0,1.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Stove"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Cleaning products"", ""Dryer"", ""Drying rack for clothing"", ""Shampoo"", ""Dedicated workspace"", ""Coffee maker"", ""Room-darkening shades"", ""Baking sheet"", ""Wifi"", ""Sound system"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Body soap"", ""Bikes"", ""Backyard"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage"", ""Oven"", ""Outdoor dining area"", ""Free washer \u2013 In building"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",1017.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,0,7,193,9,0,0,2021-07-31,2022-10-21,5.0,4.89,5.0,5.0,5.0,5.0,5.0,0,2,2,0,0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239077,6751091,2013-06-05,1.0,0.77,1,2,2,1,1,59.91635,10.71693,3,1.0,2.0,2.0,"[""Div conditioner"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hair dryer"", ""Fireplace guards"", ""Smoke alarm"", ""Stove"", ""Smoking allowed"", ""LG sound system with Bluetooth and aux"", ""Hot water kettle"", ""Clothing storage: wardrobe and dresser"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Dryer"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Baking sheet"", ""Piano"", ""Wifi"", ""Freezer"", ""Div body soap"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Bikes"", ""Bathtub"", ""Backyard"", ""Luggage dropoff allowed"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Window guards"", ""Long term stays allowed"", ""Hot water"", ""55 inch HDTV with Chromecast, Disney+, Netflix, premium cable, standard cable, DVD player"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel"", ""Microwave"", ""Board games""]",2200.0,3,1125,2,3,1125,1125,2.4,1125.0,1,26,53,83,358,26,4,2,2018-08-20,2024-06-27,4.96,4.96,4.96,4.96,5.0,5.0,4.96,0,2,2,0,0,0.36,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250723,1616331,2012-01-17,1.0,1.0,1,1,3,1,1,59.91753,10.7548,1,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Dryer \u2013\u00a0In unit"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Safe"", ""Hot water kettle"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Electric stove"", ""Clothing storage: closet"", ""Dishwasher"", ""Baking sheet"", ""Room-darkening shades"", ""Wifi"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Luggage dropoff allowed"", ""Hangers"", ""Oven"", ""Dining table"", ""Essentials"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Microwave"", ""Bread maker""]",820.0,1,1125,1,1,1125,1125,1.0,1125.0,1,7,8,34,309,656,26,2,2013-06-23,2024-06-29,4.73,4.88,4.87,4.89,4.88,4.84,4.73,0,1,0,1,0,4.89,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1281274,2793327,2012-07-01,1.0,0.83,0,3,4,1,1,59.93698,10.70096,4,1.0,2.0,2.0,"[""Window AC unit"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Stove"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Dryer"", ""Private patio or balcony"", ""BBQ grill"", ""Dishwasher"", ""Dedicated workspace"", ""Pocket wifi"", ""Clothing storage: dresser"", ""Wifi"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Bathtub"", ""Backyard"", ""Free driveway parking on premises"", ""Hangers"", ""Oven"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Coffee maker: drip coffee maker, french press"", ""Rice maker"", ""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",1100.0,21,40,5,21,40,40,18.1,40.0,1,2,5,32,212,3,2,1,2020-03-11,2024-06-12,4.67,5.0,4.33,5.0,5.0,5.0,5.0,0,1,1,0,0,0.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1283780,6480437,2013-05-20,1.0,0.73,0,1,4,1,0,59.92511,10.76058,3,1.0,2.0,2.0,"[""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Private patio or balcony"", ""Dryer"", ""Dishwasher"", ""Coffee maker"", ""Wifi"", ""Refrigerator"", ""Courtyard view"", ""Essentials"", ""Washer"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Dishes and silverware"", ""Outdoor furniture"", ""Oven"", ""Private backyard \u2013 Fully fenced"", ""Microwave""]",1200.0,2,10,2,2,10,10,2.0,10.0,1,0,1,2,80,66,5,2,2013-09-09,2024-06-19,4.89,4.94,4.86,4.97,4.98,4.97,4.89,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1307404,7063146,2013-06-23,0.7,0.0,0,1,1,1,1,59.91561,10.7741,3,1.0,2.0,2.0,"[""Essentials"", ""Washer"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Garden view"", ""Heating"", ""Cleaning products"", ""Dishes and silverware"", ""Hair dryer"", ""Drying rack for clothing"", ""Wifi"", ""Fire extinguisher"", ""Park view"", ""Smoke alarm""]",1200.0,3,1125,3,3,1125,1125,3.0,1125.0,1,29,56,86,358,19,2,0,2013-07-17,2023-08-13,4.79,4.95,4.79,4.95,4.95,4.79,4.79,0,1,1,0,0,0.14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310319,7121844,2013-06-26,1.0,1.0,1,2,2,1,1,59.91951,10.70458,2,1.0,1.0,1.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Paid parking off premises"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Fast wifi \u2013 86 Mbps"", ""Free dryer"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Pocket wifi"", ""Baking sheet"", ""Single level home"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage"", ""Oven"", ""Indoor fireplace"", ""Dining table"", ""Free washer"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Microwave"", ""Induction stove""]",900.0,1,60,1,1,1125,1125,1.0,1125.0,1,17,41,71,346,553,49,0,2013-08-15,2024-01-30,4.9,4.94,4.81,4.97,4.98,4.92,4.88,1,2,0,2,0,4.18,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340004,7267318,2013-07-03,0.33,0.5,0,1,1,1,1,59.9255,10.77064,2,1.0,1.0,1.0,"[""Kitchen"", ""Cooking basics"", ""Heating"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Free dryer \u2013 In building"", ""BBQ grill"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Free street parking"", ""Wifi"", ""Outdoor playground"", ""Refrigerator"", ""Bathtub"", ""Hangers"", ""Outdoor dining area"", ""Free washer \u2013 In building"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Outdoor furniture""]",812.0,15,30,15,15,30,30,15.0,30.0,1,28,58,88,88,10,2,0,2013-08-11,2023-08-05,4.4,4.2,4.5,4.6,4.1,4.9,4.4,0,1,1,0,0,0.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1372955,43067,2009-10-03,1.0,0.46,0,1,2,1,1,59.92163,10.76207,2,1.0,1.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Garden view"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Stove"", ""Pets allowed"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Dishwasher"", ""Pocket wifi"", ""Park view"", ""Sound system"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Coffee maker: french press, pour-over coffee"", ""Courtyard view"", ""Body soap"", ""Clothing storage: closet and dresser"", ""Hangers"", ""Oven"", ""Mini fridge"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Shared backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Board games""]",1100.0,7,120,7,7,120,120,7.0,120.0,1,22,52,82,123,11,3,1,2016-03-30,2024-06-21,5.0,4.82,4.73,4.82,4.73,4.91,4.91,0,1,1,0,0,0.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1393357,7490536,2013-07-15,1.0,0.0,0,1,1,1,0,59.92281960382731,10.712517104893497,2,1.0,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Heating"", ""Iron"", ""Dryer"", ""Hair dryer"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Smoke alarm"", ""TV""]",2241.0,2,30,2,2,1125,1125,2.0,1125.0,1,19,49,79,80,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
